tweets,labels
"I'm eating at @mcdonaldsindia since I was in 1st grade and 3 times I faced quality issues nd because of the contamination in the food I faced illness like jaundice and food poisoning. I made complaints but no response. This isn't expected.!! @kunalkamra88
@MoHFW_INDIA @McDonalds",clean_water_and_sanitation
"Citing 'Complaints of Contamination through Saliva', UP BJP MLA Asks People Not to Buy Vegetables from Muslim Vendors
#Islamophia_In_India 

https://t.co/Qi3uOWq6dM",clean_water_and_sanitation
INDIA Coimbatore: Water supply halted due to complaints of industrial contamination - Hindu https://t.co/69GFNoy5lY #WaterQuality #TamilNadu,clean_water_and_sanitation
Between 2008-2015 maximum citizen complaints were received regarding water contamination in #Mumbai https://t.co/I0epXkSw8y @doctorsoumya,clean_water_and_sanitation
@amazonIN Do you guys know that your service went from excellent to awful. Your service delivery is the worst. You guys dont know how to handle your root business and delivery. Shame on you Amazon India..same issue every time and yet no remediation even after multiple complaints,clean_water_and_sanitation
"@mygovindia @SmartCities_HUA @MoHUA_India @HardeepSPuri @easeofliving19 @PMOIndia Please
1) Ban Commercial Use of Residential Areas  littered with plastic garbage due to illegal Eateries.
2) Zero Custom Duty on EVs
 &amp; Subsidy on EV charging 
3) Vacuum Sweeping of Streets 
4) Mandatory Rain Water Harvesting 
5) Twitter for Citizens complaints report /redressal",clean_water_and_sanitation
"@bharg_sanjay @LtGovDelhi @CPDelhi @OfficialSdmc @SDMC_Official @SunitaKangraBJP @DelhiJalBoard @RevenueDeptDel True. Especially when the govt mentions water harvesting goals, encroachment free roads and other objectives one day and what action we see on our complaints! ZERO #reinventingDelhi @NIUA_India try making #MPD2041 relevant https://t.co/mVDOBi2aVt",clean_water_and_sanitation
"@EurekaForbes dear Sir, we purchased ine Reviva water filtration  unit in March 2020,but it failed in week's time, no is responding to complaints in Chennai. People in India stop buying eureka Forbes products. Worst service support",clean_water_and_sanitation
"@cmohry , @PMOIndia actual status of sanitation india , open defecation free india.  Sewerage water overflowing in street of sector 2 part Rohtak even after multiple complaints . Department says they cannot do any thing. This will continue as it is. Will anyone do help
9812438124",clean_water_and_sanitation
"Open defecation system present center of the city. Gajendragada TMC doing nothing after complaints @kalakappaGBandi @shivkumarudasi @CMofKarnataka @MoHUA_India  @HardeepSPuri @PMOIndia . Kindly free us from bad smell, Mosquito and diseases due to this. https://t.co/TdGaZRdO58",clean_water_and_sanitation
"@MySuratMySMC @CommissionerSMC @niravshahbjp @DrJagdishSurat @SwachhBharatGov @SmartCities_HUA @anildgoplanibjp @mygovindia @swachhbharat @SwachSurvekshan @MoHUA_India First please look after complaints and grievances raised by citizens, and take post completion feedback for 100% resolution... 
Like charity good habits should begin at home...
Saddened to see open defecation at navdi ovara walkway on daily basis, &amp; complaints closed as formality",clean_water_and_sanitation
"@swachhbharat @PMOIndia @SwachhataKendra @gssjodhpur @paramiyer_ @narendramodi @OfficeOfGSS @MIB_India @PIB_India @mygovindia @COVIDNewsByMIB @MoHFW_INDIA @MinistryWCD @MoRD_GOI Sir,the ground reality is entirely different,blocked drains,POND filled with water and open defecation is a bane for kambasi(Barara,Ambala) residents.endless complaints has yielded nothing but disappointment 8700635670 @cmohry @PMOIndia @mlkhattar @anilvijminister @Dchautala https://t.co/pw37AEsv1Z",clean_water_and_sanitation
"@PMCPune @Dev_Fadnavis @PMOIndia @punemirror @MoHFW_INDIA raised complaints M18269 and M20774. What's the pt. of running campaigns for eradicating open defecation problem, when gutter water is being used to irrigate farms. We are forced to use and drink contaminated bore water. https://t.co/xSnL20Qf4p",clean_water_and_sanitation
@CMOMaharashtra @Dev_Fadnavis We hv complaints on road encroachment &amp; open defecation both very rampant in Mumbai The #Financial Capital of India ..You still have a year whip ur MPs n MLAs get them to work @narendramodi It doesn't cost to put things in order V rready to share our thots n work with the  Govt,clean_water_and_sanitation
@sudhirchaudhary Accept or not India developed as a banana Republic. Tell me one thing which we don't have any complaints as a nation at large. Since 1947 we r working for food cloth water education &amp; a roof.  Anything has completed?,clean_water_and_sanitation
"Not that we have zero complaints but this is what we've always asked for the games against India.

We didn't serve the game in a plate to the opposition, the energy could be seen on the field.

Naseem Shah has been remarkable!
A lot to take out from this game.",affordable_and_clean_energy
"@ysathishreddy @KTRTRS @ptrmadurai How dare you try to malign the #PM of india? You have so many complaints, go file a suit against the PM and fight the case. By doing twitter panchayat, you will only fetch #ShameTRS for #Telangana What development have you done in renewable energy for #Telangana",affordable_and_clean_energy
"Criminal waste! All park and colony lights on, yet again today. #BSESRKPuram says #SDMC and @EESL_India are IGNORING complaints. Energy crisis worldwide, India's capital wasting it! SHAMEFUL! Mr Singh, please take action. @MinOfPower @PMOIndia @OfficeOfRKSingh @bsesdelhi https://t.co/2tIhrdWKOn",affordable_and_clean_energy
"Todays #newspapers 
*#DFSL gets abt 5000 #cyber #forensic complaints a yr-more details
*#EuropeHeatWave battles #wildfire 
*Beyond -#CAATSA #caatsawaiver 
*#India #China 16 round on #Ladakh No output
*Need to prioritize #Food &amp; #energy supply- @jokowi 

Source TH &amp; IE

#UPSC https://t.co/EgYnPDAIJK",affordable_and_clean_energy
"Todays #newspapers 
*#DFSL gets abt 5000 #cyber #forensic complaints a yr-more details
*#EuropeHeatWave battles #wildfire 
*Beyond -#CAATSA #caatsawaiver 
*#India #China 16 round on #Ladakh No output
*Need to prioritize #Food &amp; #energy supply- @jokowi 

Source TH &amp; IE

#UPSC https://t.co/6W3qds8FEq",affordable_and_clean_energy
"@TroySweezey @TirionJeroen @RobinHoodKnave @ukraine_map So, just to be clear then, you’ve got no complaints if Ukraine is able to push Russia out of the Donbas. And no complaints in three years when China and India are an insufficient customer base to whom to sell a surplus of Russian energy. And you’ll tell Putin he’s got to take it",affordable_and_clean_energy
"Baby Energy Vintage No Complaints 😍

La La Petlaaa Babu India Ki Vache Varuku Fun Ride Taruvata Nunchi... Hmmm Teir 2 Director Love Stories Cheuskune Vadi Nunchi Enka Em Expect Chestham

Teddy... Ey Chi Chi Chi Matladadam Kuda Worst Expect Kalavathi Antha Dola https://t.co/hFTcZ473js",affordable_and_clean_energy
"@OnlineLegalInd This platform never care about the client complaints.  So pathetic services, waist of time, money and energy. This system made to support Frauds in the name of Legal India..
OLI82417946665559
Lost hope....@PMOIndia @ANI @News18India",affordable_and_clean_energy
"@WhirlpoolCorp @WhirlpoolCare @whirlpoolusa @whirlpool_india 
Is this company closed? no resolution despite several complaints, same problem re-occured day after another, pls get this unit picked up from my place, so that i don't have unit in my home so I should not waste energy. https://t.co/HXOaY66oCV",affordable_and_clean_energy
"@me_crazyguy_007 @Sujal_Pandey07 World maximum luxury cars sale high in India.. MacDonald,subway, Domino's... people spend high..but complaints petrol,gas,..govt ko development ke liye paise chahiye ..tax chahiye ..it's increasing...thoda time lagega .they trying.alternative of cheap grean energy ..they trying",affordable_and_clean_energy
"@MunCorpGurugram @nishantyadavIAS @DC_Gurugram @EcoGreen_Energy @Eco_GreenEnergy 
Why Ecogreen is Failing to Pick Garbage from H No 822 to 654 and 1009 to rest of Sector 45 ? @cmohry @mlkhattar Hope such Complaints are ample in Our WA group @MoHUA_India",affordable_and_clean_energy
"@ysathishreddy @KTRTRS @ptrmadurai How dare you try to malign the #PM of india? You have so many complaints, go file a suit against the PM and fight the case. By doing twitter panchayat, you will only fetch #ShameTRS for #Telangana What development have you done in renewable energy for #Telangana",affordable_and_clean_energy
Solar Park Scheme changes set to drive up India solar power prices: The Ministry of New and Renewable Energy has addressed complaints by solar developers about a lack of power evacuation infrastructure by changing its solar park guidelines.… https://t.co/fPlKZ8RkQo #solar #pv https://t.co/C2f5pqo5M7,affordable_and_clean_energy
#India complaints to #WTO against the U.S over renewable energy dispute. Read more at https://t.co/SQerwN1WRH,affordable_and_clean_energy
"India complaints to WTO against the U.S. over renewable energy dispute
 More At https://t.co/P9iLG6S3Bd https://t.co/JhbDY1LGyI",affordable_and_clean_energy
"@_pallavighosh Out of top 13 most polluted cities , 12 are from India।

But chaddi gang having complaints about Delhi pollution only।

Bhiwandi, Faridabad,Noida, Rohtak, bhiwani, sonipat, Ghaziabad ka Pollution desh prem hai।

#GodiMedia shame

@SanjayAzadSln @AamAadmiParty @AapKaGopalRai https://t.co/KCW1j27AKA",affordable_and_clean_energy
"@tcl_india Dear TCL INDIA, my TCL TV bought 2 years ago remains a cheap Chinese scrap. I have made several complaints directly and indirectly to TCL INDIA. Now I shall write to the CEO and apprise him of your wrong doing. Please wind up from India and get lost for your lukewarm service.",affordable_and_clean_energy
@VodafoneIN6 @DoT_India @TRAI Who is going to tame useless service provider like Vodafone Idea in India who provide worthless &amp; pathetic services to common people and NIL process to resolve my 20 complaints on Data Services at my number 8860448228 and still I have to pay bills https://t.co/QFMCnkO83s,affordable_and_clean_energy
